  1    2   0  8.1209976  0.0000000  0.0000000  0.0000000  0.0000000  0.0000000
      1.000000000    0.000000000    0.000000000
     -0.500000000    0.866025404    0.000000000
      0.000000000    0.000000000    5.041662557
           1  'Bi '    190473.982298499     
    1    1      0.5000000000      0.2886751346      2.3176420796
    2    1      0.0000000000      0.5773502692      2.7240204776
 T
         11.300789777139          0.000000000000          0.000000000000
          0.000000000000         11.300789777229          0.000000000000
          0.000000000000          0.000000000000          1.220294953257
    1
      0.0000000      0.0000000      0.0000000
      0.0000000      0.0000000      0.0000000
      0.0000000      0.0000000      0.0000000
    2
      0.0000000      0.0000000      0.0000000
      0.0000000      0.0000000      0.0000000
      0.0000000      0.0000000      0.0000000
   6   6   1
   1   1   1   1.05287894167E-01
   2   1   1  -3.38302333333E-03
   3   1   1   4.85133333333E-05
   4   1   1  -5.05758333333E-05
   5   1   1   4.85133333333E-05
   6   1   1  -3.38302333333E-03
   1   2   1   4.38260000000E-04
   2   2   1   4.38260000000E-04
   3   2   1  -9.23691666667E-05
   4   2   1  -5.71666666666E-07
   5   2   1  -5.71666666666E-07
   6   2   1  -9.23691666667E-05
   1   3   1   3.35418333333E-04
   2   3   1  -2.23330833333E-04
   3   3   1   3.35418333333E-04
   4   3   1  -9.14333333333E-06
   5   3   1  -1.02008333333E-05
   6   3   1  -9.14333333333E-06
   1   4   1   2.35709166667E-04
   2   4   1  -3.70500000000E-05
   3   4   1  -3.70500000000E-05
   4   4   1   2.35709166667E-04
   5   4   1  -3.70500000000E-05
   6   4   1  -3.70500000000E-05
   1   5   1   3.35418333333E-04
   2   5   1  -9.14333333333E-06
   3   5   1  -1.02008333333E-05
   4   5   1  -9.14333333333E-06
   5   5   1   3.35418333333E-04
   6   5   1  -2.23330833333E-04
   1   6   1   4.38260000000E-04
   2   6   1  -9.23691666667E-05
   3   6   1  -5.71666666666E-07
   4   6   1  -5.71666666666E-07
   5   6   1  -9.23691666667E-05
   6   6   1   4.38260000000E-04
   1   2   1   1
   1   1   1   0.00000000000E+00
   2   1   1  -5.98245537682E-05
   3   1   1   2.86226688328E-04
   4   1   1   0.00000000000E+00
   5   1   1  -2.86226688328E-04
   6   1   1   5.98245537682E-05
   1   2   1   2.14639405734E-03
   2   2   1  -2.14639405734E-03
   3   2   1   7.56111111111E-05
   4   2   1  -1.01200394665E-05
   5   2   1   1.01200394665E-05
   6   2   1  -7.56111111111E-05
   1   3   1   4.51872521662E-04
   2   3   1  -1.26490253457E-19
   3   3   1  -4.51872521662E-04
   4   3   1   4.72922616887E-05
   5   3   1   2.40933816108E-20
   6   3   1  -4.72922616887E-05
   1   4   1   1.65287777778E-04
   2   4   1  -3.11792061332E-05
   3   4   1   3.11792061332E-05
   4   4   1  -1.65287777778E-04
   5   4   1  -2.12836505776E-05
   6   4   1   2.12836505776E-05
   1   5   1  -1.20580854995E-04
   2   5   1   5.17059502207E-06
   3   5   1  -1.80700362081E-20
   4   5   1  -5.17059502207E-06
   5   5   1   1.20580854995E-04
   6   5   1   9.63735264432E-20
   1   6   1   2.26604316488E-03
   2   6   1  -7.56111111111E-05
   3   6   1  -4.23428172443E-05
   4   6   1   4.23428172443E-05
   5   6   1   7.56111111111E-05
   6   6   1  -2.26604316488E-03
   1   2   1   2
   1   1   1   2.22129161111E-02
   2   1   1  -6.88247463575E-04
   3   1   1  -2.43635195580E-05
   4   1   1   2.43627777778E-05
   5   1   1   6.88247408447E-04
   6   1   1  -2.22129153142E-02
   1   2   1  -7.84916889105E-10
   2   2   1  -1.19180042437E-04
   3   2   1   1.56170217380E-05
   4   2   1   2.24981600371E-10
   5   2   1  -1.56162368211E-05
   6   2   1   1.19179817455E-04
   1   3   1   8.18125698061E-04
   2   3   1  -8.18124539083E-04
   3   3   1  -2.23198742900E-05
   4   3   1  -2.14432865288E-05
   5   3   1   2.14425278098E-05
   6   3   1   2.23194740309E-05
   1   4   1  -4.63038888889E-05
   2   4   1   7.34608715438E-10
   3   4   1   4.63041713642E-05
   4   4   1   5.76722222222E-06
   5   4   1  -2.82475283374E-10
   6   4   1  -5.76795683094E-06
   1   5   1  -7.06684758391E-05
   2   5   1  -4.50755851420E-05
   3   5   1   4.50763610791E-05
   4   5   1   7.06671754177E-05
   5   5   1  -3.79362368211E-05
   6   5   1   3.79367613054E-05
   1   6   1   1.29878007139E-04
   2   6   1   3.18546269895E-05
   3   6   1   1.25710009941E-10
   4   6   1  -3.18541138705E-05
   5   6   1  -1.29878132849E-04
   6   6   1  -5.13119043228E-10
   1   2   2   1
   1   1   1   2.22129161111E-02
   2   1   1  -2.22129153142E-02
   3   1   1   6.88247408447E-04
   4   1   1   2.43627777778E-05
   5   1   1  -2.43635195580E-05
   6   1   1  -6.88247463575E-04
   1   2   1   1.29878007139E-04
   2   2   1  -5.13119043228E-10
   3   2   1  -1.29878132849E-04
   4   2   1  -3.18541138705E-05
   5   2   1   1.25710009941E-10
   6   2   1   3.18546269895E-05
   1   3   1  -7.06684758391E-05
   2   3   1   3.79367613054E-05
   3   3   1  -3.79362368211E-05
   4   3   1   7.06671754177E-05
   5   3   1   4.50763610791E-05
   6   3   1  -4.50755851420E-05
   1   4   1  -4.63038888889E-05
   2   4   1  -5.76795683094E-06
   3   4   1  -2.82475283374E-10
   4   4   1   5.76722222222E-06
   5   4   1   4.63041713642E-05
   6   4   1   7.34608715438E-10
   1   5   1   8.18125698061E-04
   2   5   1   2.23194740309E-05
   3   5   1   2.14425278098E-05
   4   5   1  -2.14432865288E-05
   5   5   1  -2.23198742900E-05
   6   5   1  -8.18124539083E-04
   1   6   1  -7.84916889105E-10
   2   6   1   1.19179817455E-04
   3   6   1  -1.56162368211E-05
   4   6   1   2.24981600371E-10
   5   6   1   1.56170217380E-05
   6   6   1  -1.19180042437E-04
   1   2   2   2
   1   1   1   0.00000000000E+00
   2   1   1   5.98245537682E-05
   3   1   1  -2.86226688328E-04
   4   1   1   0.00000000000E+00
   5   1   1   2.86226688328E-04
   6   1   1  -5.98245537682E-05
   1   2   1   2.26604316488E-03
   2   2   1  -2.26604316488E-03
   3   2   1   7.56111111111E-05
   4   2   1   4.23428172443E-05
   5   2   1  -4.23428172443E-05
   6   2   1  -7.56111111111E-05
   1   3   1  -1.20580854995E-04
   2   3   1   9.63735264432E-20
   3   3   1   1.20580854995E-04
   4   3   1  -5.17059502207E-06
   5   3   1  -1.80700362081E-20
   6   3   1   5.17059502207E-06
   1   4   1   1.65287777778E-04
   2   4   1   2.12836505776E-05
   3   4   1  -2.12836505776E-05
   4   4   1  -1.65287777778E-04
   5   4   1   3.11792061332E-05
   6   4   1  -3.11792061332E-05
   1   5   1   4.51872521662E-04
   2   5   1  -4.72922616887E-05
   3   5   1   2.40933816108E-20
   4   5   1   4.72922616887E-05
   5   5   1  -4.51872521662E-04
   6   5   1  -1.26490253457E-19
   1   6   1   2.14639405734E-03
   2   6   1  -7.56111111111E-05
   3   6   1   1.01200394665E-05
   4   6   1  -1.01200394665E-05
   5   6   1   7.56111111111E-05
   6   6   1  -2.14639405734E-03
   1   3   1   1
   1   1   1   0.00000000000E+00
   2   1   1   2.45817461862E-04
   3   1   1   2.00291468636E-04
   4   1   1   4.81867632216E-20
   5   1   1  -2.00291468636E-04
   6   1   1  -2.45817461862E-04
   1   2   1  -2.19415345315E-03
   2   2   1   2.19415345315E-03
   3   2   1  -8.64465821930E-05
   4   2   1  -5.70929531768E-06
   5   2   1   5.70929531768E-06
   6   2   1   8.64465821930E-05
   1   3   1  -4.59124900985E-04
   2   3   1   3.01167270135E-20
   3   3   1   4.59124900985E-04
   4   3   1   2.64122555691E-06
   5   3   1  -3.01167270135E-20
   6   3   1  -2.64122555691E-06
   1   4   1  -1.90938888889E-04
   2   4   1   5.64829865236E-06
   3   4   1  -5.64829865236E-06
   4   4   1   1.90938888889E-04
   5   4   1   8.35052087459E-06
   6   4   1  -8.35052087459E-06
   1   5   1  -2.58833432349E-04
   2   5   1   3.28128922236E-05
   3   5   1   7.22801448324E-20
   4   5   1  -3.28128922236E-05
   5   5   1   2.58833432349E-04
   6   5   1  -3.61400724162E-20
   1   6   1  -1.94833599129E-03
   2   6   1   9.37211955848E-05
   3   6   1   2.71645935712E-05
   4   6   1  -2.71645935712E-05
   5   6   1  -9.37211955848E-05
   6   6   1   1.94833599129E-03
   1   3   1   2
   1   1   1   4.21481000000E-02
   2   1   1  -1.11102088621E-03
   3   1   1  -6.21452100363E-05
   4   1   1   6.21455555556E-05
   5   1   1   1.11102187670E-03
   6   1   1  -4.21481013360E-02
   1   2   1   1.51257586052E-10
   2   2   1   1.08946331231E-04
   3   2   1   9.87908029533E-06
   4   2   1   1.32338659128E-10
   5   2   1  -9.87923155292E-06
   6   2   1  -1.08946463570E-04
   1   3   1   9.56921541440E-04
   2   3   1  -9.56922139313E-04
   3   3   1   7.54975648862E-05
   4   3   1   5.76433595827E-06
   5   3   1  -5.76480349077E-06
   6   3   1  -7.54964994812E-05
   1   4   1   3.07616666667E-04
   2   4   1  -9.22886735204E-10
   3   4   1  -3.07616850672E-04
   4   4   1   5.32133333333E-05
   5   4   1   1.84004906316E-10
   6   4   1  -5.32124104466E-05
   1   5   1   2.45470125226E-04
   2   5   1   2.18909439257E-05
   3   5   1  -2.18901965092E-05
   4   5   1  -2.45471558180E-04
   5   5   1   6.56191017804E-05
   6   5   1  -6.56184162425E-05
   1   6   1  -1.54098484591E-04
   2   6   1   7.90214635700E-05
   3   6   1  -7.68447081551E-10
   4   6   1  -7.90217990053E-05
   5   6   1   1.54099253038E-04
   6   6   1   3.35435292486E-10
   1   3   2   1
   1   1   1   4.21481000000E-02
   2   1   1  -4.21481013360E-02
   3   1   1   1.11102187670E-03
   4   1   1   6.21455555556E-05
   5   1   1  -6.21452100363E-05
   6   1   1  -1.11102088621E-03
   1   2   1  -1.54098484591E-04
   2   2   1   3.35435292486E-10
   3   2   1   1.54099253038E-04
   4   2   1  -7.90217990053E-05
   5   2   1  -7.68447081551E-10
   6   2   1   7.90214635700E-05
   1   3   1   2.45470125226E-04
   2   3   1  -6.56184162425E-05
   3   3   1   6.56191017804E-05
   4   3   1  -2.45471558180E-04
   5   3   1  -2.18901965092E-05
   6   3   1   2.18909439257E-05
   1   4   1   3.07616666667E-04
   2   4   1  -5.32124104466E-05
   3   4   1   1.84004906316E-10
   4   4   1   5.32133333333E-05
   5   4   1  -3.07616850672E-04
   6   4   1  -9.22886735204E-10
   1   5   1   9.56921541440E-04
   2   5   1  -7.54964994812E-05
   3   5   1  -5.76480349077E-06
   4   5   1   5.76433595827E-06
   5   5   1   7.54975648862E-05
   6   5   1  -9.56922139313E-04
   1   6   1   1.51257586052E-10
   2   6   1  -1.08946463570E-04
   3   6   1  -9.87923155292E-06
   4   6   1   1.32338659128E-10
   5   6   1   9.87908029533E-06
   6   6   1   1.08946331231E-04
   1   3   2   2
   1   1   1   0.00000000000E+00
   2   1   1  -2.45817461862E-04
   3   1   1  -2.00291468636E-04
   4   1   1   4.81867632216E-20
   5   1   1   2.00291468636E-04
   6   1   1   2.45817461862E-04
   1   2   1  -1.94833599129E-03
   2   2   1   1.94833599129E-03
   3   2   1  -9.37211955848E-05
   4   2   1  -2.71645935712E-05
   5   2   1   2.71645935712E-05
   6   2   1   9.37211955848E-05
   1   3   1  -2.58833432349E-04
   2   3   1  -3.61400724162E-20
   3   3   1   2.58833432349E-04
   4   3   1  -3.28128922236E-05
   5   3   1   7.22801448324E-20
   6   3   1   3.28128922236E-05
   1   4   1  -1.90938888889E-04
   2   4   1  -8.35052087459E-06
   3   4   1   8.35052087459E-06
   4   4   1   1.90938888889E-04
   5   4   1  -5.64829865236E-06
   6   4   1   5.64829865236E-06
   1   5   1  -4.59124900985E-04
   2   5   1  -2.64122555691E-06
   3   5   1  -3.01167270135E-20
   4   5   1   2.64122555691E-06
   5   5   1   4.59124900985E-04
   6   5   1   3.01167270135E-20
   1   6   1  -2.19415345315E-03
   2   6   1   8.64465821930E-05
   3   6   1   5.70929531768E-06
   4   6   1  -5.70929531768E-06
   5   6   1  -8.64465821930E-05
   6   6   1   2.19415345315E-03
   2   1   1   1
   1   1   1   0.00000000000E+00
   2   1   1   5.98245537682E-05
   3   1   1  -2.86226688328E-04
   4   1   1   0.00000000000E+00
   5   1   1   2.86226688328E-04
   6   1   1  -5.98245537682E-05
   1   2   1   2.26604316488E-03
   2   2   1  -2.26604316488E-03
   3   2   1   7.56111111111E-05
   4   2   1   4.23428172443E-05
   5   2   1  -4.23428172443E-05
   6   2   1  -7.56111111111E-05
   1   3   1  -1.20580854995E-04
   2   3   1   9.63735264432E-20
   3   3   1   1.20580854995E-04
   4   3   1  -5.17059502207E-06
   5   3   1  -1.80700362081E-20
   6   3   1   5.17059502207E-06
   1   4   1   1.65287777778E-04
   2   4   1   2.12836505776E-05
   3   4   1  -2.12836505776E-05
   4   4   1  -1.65287777778E-04
   5   4   1   3.11792061332E-05
   6   4   1  -3.11792061332E-05
   1   5   1   4.51872521662E-04
   2   5   1  -4.72922616887E-05
   3   5   1   2.40933816108E-20
   4   5   1   4.72922616887E-05
   5   5   1  -4.51872521662E-04
   6   5   1  -1.26490253457E-19
   1   6   1   2.14639405734E-03
   2   6   1  -7.56111111111E-05
   3   6   1   1.01200394665E-05
   4   6   1  -1.01200394665E-05
   5   6   1   7.56111111111E-05
   6   6   1  -2.14639405734E-03
   2   1   1   2
   1   1   1   2.22129161111E-02
   2   1   1  -6.88247463575E-04
   3   1   1  -2.43635195580E-05
   4   1   1   2.43627777778E-05
   5   1   1   6.88247408447E-04
   6   1   1  -2.22129153142E-02
   1   2   1  -7.84916889105E-10
   2   2   1  -1.19180042437E-04
   3   2   1   1.56170217380E-05
   4   2   1   2.24981600371E-10
   5   2   1  -1.56162368211E-05
   6   2   1   1.19179817455E-04
   1   3   1   8.18125698061E-04
   2   3   1  -8.18124539083E-04
   3   3   1  -2.23198742900E-05
   4   3   1  -2.14432865288E-05
   5   3   1   2.14425278098E-05
   6   3   1   2.23194740309E-05
   1   4   1  -4.63038888889E-05
   2   4   1   7.34608715438E-10
   3   4   1   4.63041713642E-05
   4   4   1   5.76722222222E-06
   5   4   1  -2.82475283374E-10
   6   4   1  -5.76795683094E-06
   1   5   1  -7.06684758391E-05
   2   5   1  -4.50755851420E-05
   3   5   1   4.50763610791E-05
   4   5   1   7.06671754177E-05
   5   5   1  -3.79362368211E-05
   6   5   1   3.79367613054E-05
   1   6   1   1.29878007139E-04
   2   6   1   3.18546269895E-05
   3   6   1   1.25710009941E-10
   4   6   1  -3.18541138705E-05
   5   6   1  -1.29878132849E-04
   6   6   1  -5.13119043228E-10
   2   1   2   1
   1   1   1   2.22129161111E-02
   2   1   1  -2.22129153142E-02
   3   1   1   6.88247408447E-04
   4   1   1   2.43627777778E-05
   5   1   1  -2.43635195580E-05
   6   1   1  -6.88247463575E-04
   1   2   1   1.29878007139E-04
   2   2   1  -5.13119043228E-10
   3   2   1  -1.29878132849E-04
   4   2   1  -3.18541138705E-05
   5   2   1   1.25710009941E-10
   6   2   1   3.18546269895E-05
   1   3   1  -7.06684758391E-05
   2   3   1   3.79367613054E-05
   3   3   1  -3.79362368211E-05
   4   3   1   7.06671754177E-05
   5   3   1   4.50763610791E-05
   6   3   1  -4.50755851420E-05
   1   4   1  -4.63038888889E-05
   2   4   1  -5.76795683094E-06
   3   4   1  -2.82475283374E-10
   4   4   1   5.76722222222E-06
   5   4   1   4.63041713642E-05
   6   4   1   7.34608715438E-10
   1   5   1   8.18125698061E-04
   2   5   1   2.23194740309E-05
   3   5   1   2.14425278098E-05
   4   5   1  -2.14432865288E-05
   5   5   1  -2.23198742900E-05
   6   5   1  -8.18124539083E-04
   1   6   1  -7.84916889105E-10
   2   6   1   1.19179817455E-04
   3   6   1  -1.56162368211E-05
   4   6   1   2.24981600371E-10
   5   6   1   1.56170217380E-05
   6   6   1  -1.19180042437E-04
   2   1   2   2
   1   1   1   0.00000000000E+00
   2   1   1  -5.98245537682E-05
   3   1   1   2.86226688328E-04
   4   1   1   0.00000000000E+00
   5   1   1  -2.86226688328E-04
   6   1   1   5.98245537682E-05
   1   2   1   2.14639405734E-03
   2   2   1  -2.14639405734E-03
   3   2   1   7.56111111111E-05
   4   2   1  -1.01200394665E-05
   5   2   1   1.01200394665E-05
   6   2   1  -7.56111111111E-05
   1   3   1   4.51872521662E-04
   2   3   1  -1.26490253457E-19
   3   3   1  -4.51872521662E-04
   4   3   1   4.72922616887E-05
   5   3   1   2.40933816108E-20
   6   3   1  -4.72922616887E-05
   1   4   1   1.65287777778E-04
   2   4   1  -3.11792061332E-05
   3   4   1   3.11792061332E-05
   4   4   1  -1.65287777778E-04
   5   4   1  -2.12836505776E-05
   6   4   1   2.12836505776E-05
   1   5   1  -1.20580854995E-04
   2   5   1   5.17059502207E-06
   3   5   1  -1.80700362081E-20
   4   5   1  -5.17059502207E-06
   5   5   1   1.20580854995E-04
   6   5   1   9.63735264432E-20
   1   6   1   2.26604316488E-03
   2   6   1  -7.56111111111E-05
   3   6   1  -4.23428172443E-05
   4   6   1   4.23428172443E-05
   5   6   1   7.56111111111E-05
   6   6   1  -2.26604316488E-03
   2   2   1   1
   1   1   1   1.05287895278E-01
   2   1   1   1.71202083333E-03
   3   1   1   4.31055277778E-04
   4   1   1   3.31137500000E-04
   5   1   1   4.31055277778E-04
   6   1   1   1.71202083333E-03
   1   2   1  -2.10926138889E-03
   2   2   1  -2.10926138889E-03
   3   2   1  -1.79677222222E-04
   4   2   1  -3.06047222222E-05
   5   2   1  -3.06047222222E-05
   6   2   1  -1.79677222222E-04
   1   3   1   1.44146944444E-04
   2   3   1  -4.87150000000E-05
   3   3   1   1.44146944444E-04
   4   3   1  -2.20341666667E-05
   5   3   1  -1.02005555556E-05
   6   3   1  -2.20341666667E-05
   1   4   1   4.48519444444E-05
   2   4   1   5.87361111111E-06
   3   4   1   5.87361111111E-06
   4   4   1   4.48519444444E-05
   5   4   1   5.87361111111E-06
   6   4   1   5.87361111111E-06
   1   5   1   1.44146944444E-04
   2   5   1  -2.20341666667E-05
   3   5   1  -1.02005555556E-05
   4   5   1  -2.20341666667E-05
   5   5   1   1.44146944444E-04
   6   5   1  -4.87150000000E-05
   1   6   1  -2.10926138889E-03
   2   6   1  -1.79677222222E-04
   3   6   1  -3.06047222222E-05
   4   6   1  -3.06047222222E-05
   5   6   1  -1.79677222222E-04
   6   6   1  -2.10926138889E-03
   2   2   1   2
   1   1   1  -1.89914552778E-02
   2   1   1  -3.44540523465E-04
   3   1   1  -3.85468624736E-04
   4   1   1  -3.85468611111E-04
   5   1   1  -3.44540264153E-04
   6   1   1  -1.89914550321E-02
   1   2   1  -5.74653557530E-02
   2   2   1   3.89363110970E-04
   3   2   1   1.30339717358E-04
   4   2   1   4.35556499073E-05
   5   2   1   1.30339680258E-04
   6   2   1   3.89361565149E-04
   1   3   1  -5.69494729834E-04
   2   3   1  -5.69495784082E-04
   3   3   1   6.46305154574E-05
   4   3   1   3.71010959117E-05
   5   3   1   3.71018465295E-05
   6   3   1   6.46323203226E-05
   1   4   1  -2.63070277778E-04
   2   4   1  -4.29722666947E-05
   3   4   1  -2.63070024514E-04
   4   4   1   5.35430555556E-05
   5   4   1  -3.88643752910E-08
   6   4   1   5.35433778058E-05
   1   5   1  -3.05267492388E-04
   2   5   1   5.54437907885E-05
   3   5   1   5.54442645816E-05
   4   5   1  -3.05266651467E-04
   5   5   1   9.16822623203E-05
   6   5   1   9.16818951926E-05
   1   6   1  -1.76157313587E-03
   2   6   1   1.21978792959E-05
   3   6   1  -2.26302358139E-05
   4   6   1   1.21987945372E-05
   5   6   1  -1.76157360625E-03
   6   6   1   1.82936333474E-04
   2   2   2   1
   1   1   1  -1.89914552778E-02
   2   1   1  -1.89914550321E-02
   3   1   1  -3.44540264153E-04
   4   1   1  -3.85468611111E-04
   5   1   1  -3.85468624736E-04
   6   1   1  -3.44540523465E-04
   1   2   1  -1.76157313587E-03
   2   2   1   1.82936333474E-04
   3   2   1  -1.76157360625E-03
   4   2   1   1.21987945372E-05
   5   2   1  -2.26302358139E-05
   6   2   1   1.21978792959E-05
   1   3   1  -3.05267492388E-04
   2   3   1   9.16818951926E-05
   3   3   1   9.16822623203E-05
   4   3   1  -3.05266651467E-04
   5   3   1   5.54442645816E-05
   6   3   1   5.54437907885E-05
   1   4   1  -2.63070277778E-04
   2   4   1   5.35433778058E-05
   3   4   1  -3.88643752910E-08
   4   4   1   5.35430555556E-05
   5   4   1  -2.63070024514E-04
   6   4   1  -4.29722666947E-05
   1   5   1  -5.69494729834E-04
   2   5   1   6.46323203226E-05
   3   5   1   3.71018465295E-05
   4   5   1   3.71010959117E-05
   5   5   1   6.46305154574E-05
   6   5   1  -5.69495784082E-04
   1   6   1  -5.74653557530E-02
   2   6   1   3.89361565149E-04
   3   6   1   1.30339680258E-04
   4   6   1   4.35556499073E-05
   5   6   1   1.30339717358E-04
   6   6   1   3.89363110970E-04
   2   2   2   2
   1   1   1   1.05287895278E-01
   2   1   1   1.71202083333E-03
   3   1   1   4.31055277778E-04
   4   1   1   3.31137500000E-04
   5   1   1   4.31055277778E-04
   6   1   1   1.71202083333E-03
   1   2   1  -2.10926138889E-03
   2   2   1  -2.10926138889E-03
   3   2   1  -1.79677222222E-04
   4   2   1  -3.06047222222E-05
   5   2   1  -3.06047222222E-05
   6   2   1  -1.79677222222E-04
   1   3   1   1.44146944444E-04
   2   3   1  -4.87150000000E-05
   3   3   1   1.44146944444E-04
   4   3   1  -2.20341666667E-05
   5   3   1  -1.02005555556E-05
   6   3   1  -2.20341666667E-05
   1   4   1   4.48519444444E-05
   2   4   1   5.87361111111E-06
   3   4   1   5.87361111111E-06
   4   4   1   4.48519444444E-05
   5   4   1   5.87361111111E-06
   6   4   1   5.87361111111E-06
   1   5   1   1.44146944444E-04
   2   5   1  -2.20341666667E-05
   3   5   1  -1.02005555556E-05
   4   5   1  -2.20341666667E-05
   5   5   1   1.44146944444E-04
   6   5   1  -4.87150000000E-05
   1   6   1  -2.10926138889E-03
   2   6   1  -1.79677222222E-04
   3   6   1  -3.06047222222E-05
   4   6   1  -3.06047222222E-05
   5   6   1  -1.79677222222E-04
   6   6   1  -2.10926138889E-03
   2   3   1   1
   1   1   1  -4.81867632216E-20
   2   1   1   2.39166666667E-03
   3   1   1   4.14513333333E-04
   4   1   1   2.20476666667E-04
   5   1   1   4.14513333333E-04
   6   1   1   2.39166666667E-03
